city,state_name,lat,lng,id
Middle Point,Ohio,40.8556,-84.4462,1840011903
Gustavus,Alaska,58.4275,-135.7492,1840023313
Burnsville,West Virginia,38.8579,-80.6538,1840006115
Eva,Alabama,34.3272,-86.7614,1840001840
Broomes Island,Maryland,38.4203,-76.5475,1840026721
Chireno,Texas,31.4989,-94.3459,1840019533
Heron Lake,Minnesota,43.7981,-95.3197,1840006840
Annetta North,Texas,32.7193,-97.6722,1840022044
Myton,Utah,40.1933,-110.0624,1840020163
Pretty Prairie,Kansas,37.78,-98.0224,1840009766
Summerland,California,34.4244,-119.5938,1840019188
Langley,Oklahoma,36.4703,-95.0527,1840021662
Saddle Rock Estates,New York,40.794,-73.7414,1840033949
Salado,Arkansas,35.6954,-91.5923,1840027674
Pearcy,Arkansas,34.4314,-93.2886,1840027841
White River,South Dakota,43.5671,-100.7449,1840002630
Turrell,Arkansas,35.3763,-90.2704,1840015447
Keyesport,Illinois,38.746,-89.2737,1840012778
Plum,Texas,29.9324,-96.9812,1840112792
Hammondsport,New York,42.4082,-77.2234,1840004549
Iberia,Missouri,38.0887,-92.2961,1840007515
San Ygnacio,Texas,27.048,-99.4321,1840019722
Worthington,Pennsylvania,40.838,-79.6351,1840000881
Rocky Fork Point,Ohio,39.1878,-83.4901,1840034400
Chaplin,Kentucky,37.8996,-85.2196,1840026801
Garfield,Washington,47.0103,-117.1395,1840021141
Malverne Park Oaks,New York,40.6816,-73.6645,1840034037
Rushville,New York,42.7612,-77.228,1840004504
Scio,Ohio,40.399,-81.0882,1840012219
Zayante,California,37.0892,-122.0409,1840024798
Wrightstown,New Jersey,40.0258,-74.6318,1840001481
Lake Norden,South Dakota,44.5799,-97.2109,1840002302
Derby,Ohio,39.764,-83.2068,1840026612
Hatley,Wisconsin,44.8866,-89.3371,1840002164
Soldiers Grove,Wisconsin,43.3922,-90.7735,1840002881
North Courtland,Alabama,34.6788,-87.3083,1840016592
Remy,Oklahoma,35.4578,-94.4984,1840034582
Waubeka,Wisconsin,43.4708,-87.9926,1840024030
Duck,North Carolina,36.1836,-75.7559,1840016158
Dubois,Idaho,44.1727,-112.2293,1840018614
Drakes Branch,Virginia,36.9933,-78.6009,1840006464
Gilbert,South Carolina,33.9245,-81.3928,1840016727
Trimble,Missouri,39.4761,-94.5619,1840010607
Steinhatchee,Florida,29.6795,-83.3837,1840026030
Vermont,Illinois,40.2957,-90.429,1840012020
Onida,South Dakota,44.7049,-100.0675,1840000299
Newton Grove,North Carolina,35.2522,-78.3552,1840016435
Fox River,Alaska,59.8722,-150.9984,1840023671
North Woodstock,New Hampshire,44.0364,-71.6968,1840026130
Wayland,Missouri,40.3963,-91.5755,1840010402
Albion,Washington,46.7916,-117.2511,1840021136
Laytonsville,Maryland,39.2088,-77.1415,1840005857
Hopkins Park,Illinois,41.069,-87.606,1840011698
Helena,South Carolina,34.2807,-81.6445,1840106929
Dows,Iowa,42.6592,-93.5012,1840008031
Kuttawa,Kentucky,37.0593,-88.115,1840014393
Mount Aetna,Maryland,39.5989,-77.6127,1840005600
Burnside,Arizona,35.7534,-109.6247,1840027977
Timber Lake,South Dakota,45.4294,-101.0715,1840001563
Garza-Salinas II,Texas,26.3518,-98.7595,1840040840
Collbran,Colorado,39.24,-107.9635,1840022466
Letha,Idaho,43.8934,-116.6452,1840027109
Bradford,Arkansas,35.422,-91.4552,1840013440
Conetoe,North Carolina,35.8176,-77.4571,1840016176
Clearview,West Virginia,40.1399,-80.6898,1840005515
San Ardo,California,36.0238,-120.9074,1840019021
Lockwood,California,38.4867,-120.6035,1840153155
Burt,Iowa,43.1992,-94.2214,1840006847
Sundance,New Mexico,35.5105,-108.6397,1840144308
Roxton,Texas,33.5453,-95.7248,1840020593
Port Leyden,New York,43.5838,-75.3412,1840004136
Tallula,Illinois,39.9457,-89.9365,1840012400
Nucla,Colorado,38.2668,-108.5487,1840022505
Nocona Hills,Texas,33.8524,-97.6435,1840025868
Atlantic Mine,Michigan,47.1037,-88.6281,1840070467
Draper,Virginia,37.0012,-80.7372,1840024801
Thayer,Illinois,39.5404,-89.758,1840012458
Grover,North Carolina,35.1735,-81.452,1840016336
Cross Timber,Texas,32.4832,-97.3259,1840022082
Seymour,Iowa,40.6821,-93.1211,1840009395
Livingston Wheeler,New Mexico,32.3944,-104.1981,1840040137
Orleans,Iowa,43.4512,-95.099,1840009026
Talco,Texas,33.3628,-95.1034,1840022022
Rio Lucio,New Mexico,36.1922,-105.72,1840019012
Rock Mills,Alabama,33.1563,-85.2862,1840013762
Courtdale,Pennsylvania,41.2849,-75.9143,1840000744
Morley,Missouri,37.0433,-89.6122,1840008783
Pennwyn,Pennsylvania,40.2895,-75.9731,1840035149
Auburn,Wyoming,42.7969,-111.0216,1840017450
Huntington,Vermont,44.3274,-72.9892,1840152975
Goessel,Kansas,38.2473,-97.3454,1840008639
Elmwood Park,Wisconsin,42.6917,-87.8223,1840002490
Charter Oak,Iowa,42.0682,-95.5897,1840007004
Pittsburg,Illinois,37.7771,-88.8499,1840012988
Sunfish Lake,Minnesota,44.8722,-93.0943,1840008949
Titusville,New York,41.6663,-73.8633,1840024107
Westley,California,37.5469,-121.2009,1840018911
Vici,Oklahoma,36.1488,-99.2994,1840022698
Greentop,Missouri,40.3508,-92.5657,1840008345
North Creek,New York,43.6923,-73.9835,1840026145
Mohrsville,Pennsylvania,40.4781,-75.9851,1840026450
Ghent,West Virginia,37.6221,-81.1057,1840025709
Asher,Oklahoma,34.9884,-96.9254,1840020442
White,South Dakota,44.4359,-96.646,1840002505
Tryon,Oklahoma,35.8805,-96.9661,1840022714
Mansfield,Georgia,33.518,-83.7348,1840015691
Pajonal,Puerto Rico,18.3847,-66.556,1630023647
Bull Creek,Missouri,36.7151,-93.202,1840010900
Allenspark,Colorado,40.2099,-105.5112,1840017526
Fairland,Indiana,39.5849,-85.8627,1840022449
Cascade,Montana,47.2769,-111.7026,1840022302
Corn,Oklahoma,35.379,-98.7818,1840022761
Whitsett,North Carolina,36.0784,-79.5721,1840016140
Buffalo,Kentucky,37.5081,-85.6992,1840026824
Cedar Valley,Oklahoma,35.8694,-97.5272,1840019072
Gibsland,Louisiana,32.5395,-93.0541,1840016985
Jeromesville,Ohio,40.8039,-82.1963,1840011803
Enola,Arkansas,35.1959,-92.2066,1840016415
Cloverdale,Mississippi,31.496,-91.4152,1840025950
Round Valley,California,37.407,-118.5817,1840018954
Scurry,Texas,32.5125,-96.3846,1840023037
Paragon,Indiana,39.395,-86.5628,1840009670
Wanship,Utah,40.8167,-111.4151,1840024188
Fort Cobb,Oklahoma,35.1042,-98.4416,1840021766
Lanesboro,Pennsylvania,41.9624,-75.5826,1840003323
Milano,Texas,30.7083,-96.8593,1840020860
Richburg,New York,42.0887,-78.1565,1840004606
Sardis,Ohio,39.6266,-80.9059,1840026608
Kingsland,Arkansas,33.8659,-92.2911,1840014762
O'Brien,Oregon,42.0702,-123.7077,1840025486
Kingfield,Maine,44.9582,-70.1592,1840152992
Dinwiddie,Virginia,37.085,-77.5865,1840140552
Brownsboro Farm,Kentucky,38.304,-85.5946,1840030395
Wilsonville,Illinois,39.0694,-89.8553,1840012659
Post Oak Bend City,Texas,32.633,-96.3186,1840022066
New Stuyahok,Alaska,59.4762,-157.271,1840023282
Hayesville,Ohio,40.7752,-82.2596,1840011802
Morley,Michigan,43.4908,-85.4456,1840010966
Waldron,Michigan,41.7242,-84.4188,1840011381
Center City,Minnesota,45.3942,-92.8142,1840000268
Echo,Oregon,45.7431,-119.1917,1840019913
La Harpe,Kansas,37.9166,-95.3023,1840001682
Bird-in-Hand,Pennsylvania,40.0373,-76.1863,1840034864
Deal,New Jersey,40.2497,-73.9976,1840003678
Briarcliffe Acres,South Carolina,33.7901,-78.749,1840015594
Willsboro Point,New York,44.4246,-73.3807,1840033991
Sprague,Washington,47.3048,-117.9714,1840021107
Millers Lake,Michigan,43.18,-83.3257,1840147522
Huntington,Arkansas,35.0814,-94.2663,1840014576
Sandy Hollow-Escondidas,Texas,27.9452,-97.8061,1840074629
Mount Pleasant,Mississippi,34.954,-89.5256,1840032378
Mountain Lake,New Jersey,40.8614,-74.9858,1840039933
Pin Oak Acres,Oklahoma,36.1226,-95.2889,1840034577
North Troy,Vermont,44.9963,-72.4038,1840004050
Woodson,Illinois,39.6273,-90.2257,1840012515
Spencer,Ohio,41.0991,-82.1231,1840011715
Ravenwood,Missouri,40.3523,-94.6723,1840010415
Shiloh,Ohio,40.9695,-82.6016,1840011884
Parma,Missouri,36.6117,-89.8189,1840009941
Higbee,Missouri,39.3059,-92.5132,1840007340
Atlantic,Virginia,37.9023,-75.5058,1840024718
Plantersville,Texas,30.3321,-95.8629,1840032017
Dillwyn,Virginia,37.5411,-78.4613,1840006384
Olivia Lopez de Gutierrez,Texas,26.3276,-98.7167,1840041320
Ohio,Illinois,41.556,-89.4599,1840011579
Knoxville,Arkansas,35.378,-93.363,1840016299
Martinsburg,Missouri,39.101,-91.6472,1840009618
Red Oak,Oklahoma,34.9515,-95.0791,1840021833
Palmyra,Illinois,39.4345,-89.9959,1840012658
Hill City,Minnesota,46.9831,-93.5959,1840000191
Berlin Heights,Ohio,41.3204,-82.4903,1840011544
Reedsville,West Virginia,39.5103,-79.8005,1840005657
Ailey,Georgia,32.1882,-82.5698,1840013831
Cliffside,North Carolina,35.248,-81.7653,1840025817
Hartford Village,Vermont,43.6638,-72.3364,1840152971
Balaton,Minnesota,44.2331,-95.8707,1840006787
Sausal,New Mexico,34.6803,-106.7589,1840040215
West City,Illinois,37.9962,-88.947,1840012958
Midway,Alabama,32.0764,-85.5244,1840017020
Laona,Wisconsin,45.5597,-88.6697,1840025285
Boyd,Wisconsin,44.9533,-91.0398,1840000280
Pownal,Vermont,42.7653,-73.2355,1840152953
Mountain Pine,Arkansas,34.5693,-93.1726,1840014669
Crystal Springs,Arkansas,34.5247,-93.3336,1840001792
Verdigre,Nebraska,42.5974,-98.0353,1840011067
Lake Milton,Ohio,41.096,-80.9812,1840034119
Buffalo Lake,Minnesota,44.7368,-94.617,1840006771
Orderville,Utah,37.254,-112.6574,1840022564
Darrtown,Ohio,39.4975,-84.669,1840024460
Ozawkie,Kansas,39.2354,-95.4659,1840009610
Ironton,Minnesota,46.4817,-93.9978,1840007741
Riverlea,Ohio,40.0804,-83.025,1840012404
Atlanta,Missouri,39.8986,-92.48,1840007271
West Nanticoke,Pennsylvania,41.2203,-76.0095,1840026337
Fisk,Missouri,36.7826,-90.2077,1840008798
South Shaftsbury,Vermont,42.9411,-73.202,1840004303
Cream Ridge,New Jersey,40.1326,-74.5348,1840033255
Pikeville,North Carolina,35.4972,-77.9877,1840016324
Rocky Mountain,Oklahoma,35.796,-94.7718,1840019081
Buda,Illinois,41.329,-89.6793,1840010238
Indio Hills,California,33.8411,-116.2484,1840025030
Chickasaw Point,South Carolina,34.5363,-83.0751,1840145673
Ashland,Mississippi,34.8341,-89.1778,1840015520
Wade,North Carolina,35.1635,-78.737,1840016443
Anmoore,West Virginia,39.2611,-80.2862,1840005771
Hermitage,Arkansas,33.4474,-92.1714,1840015697
Clarissa,Minnesota,46.1284,-94.949,1840006665
Baywood,Virginia,36.6172,-81.0094,1840118819
South Mansfield,Louisiana,32.0181,-93.7237,1840018121
Delta,Missouri,37.1973,-89.7392,1840007599
Keezletown,Virginia,38.4115,-78.8004,1840116613
Howard,Kansas,37.4695,-96.2631,1840007595
North Hodge,Louisiana,32.2845,-92.7171,1840018114
Fincastle,Kentucky,38.3081,-85.5415,1840013201
Eastover,South Carolina,33.8779,-80.6949,1840016716
Chadwick,Illinois,42.0142,-89.8885,1840010139
Aniak,Alaska,61.5817,-159.5451,1840023352
Coalville,Iowa,42.4407,-94.1192,1840004539
Hampton,Minnesota,44.6085,-93.0025,1840006769
Belleplain,New Jersey,39.2662,-74.8672,1840026666
Timber Hills,Pennsylvania,40.2457,-76.4838,1840035416
Lower Berkshire Valley,New Jersey,40.9132,-74.6104,1840153045
Sabin,Minnesota,46.7814,-96.6542,1840008840
St. Rose,Illinois,38.6826,-89.5536,1840029820
Brazos Country,Texas,29.7541,-96.0416,1840019625
Slovan,Pennsylvania,40.3595,-80.385,1840026504
Buffalo Springs,Texas,33.5327,-101.7077,1840022945
Carlisle,South Carolina,34.5921,-81.4645,1840015532
Wibaux,Montana,46.9865,-104.1899,1840022311
Juliaetta,Idaho,46.574,-116.7096,1840018461
Mountain Lakes,New Hampshire,44.1205,-71.958,1840026129
Oglesby,Texas,31.4187,-97.5113,1840020826
Cisne,Illinois,38.5141,-88.4371,1840010785
La Paz,Indiana,41.4561,-86.3082,1840009302
Centralhatchee,Georgia,33.3689,-85.1037,1840016876
Grand Mound,Iowa,41.8237,-90.6507,1840008138
Glenwood,Utah,38.7625,-111.9876,1840021479
Louisville,Alabama,31.781,-85.5583,1840003795
Branson West,Missouri,36.7023,-93.3779,1840007652
Yakutat,Alaska,59.567,-139.5966,1840023424
Zanesville,Indiana,40.9155,-85.2806,1840010299
Boothville,Louisiana,29.333,-89.4053,1840027025
Irondale,Missouri,37.8356,-90.6718,1840008674
North Fairfield,Ohio,41.1045,-82.6137,1840011710
Melville,Louisiana,30.6917,-91.7485,1840017172
Shoals,Indiana,38.6669,-86.7938,1840010732
Castalian Springs,Tennessee,36.4012,-86.3067,1840024890
La Paz Valley,Arizona,33.5582,-114.2434,1840022878
Red Feather Lakes,Colorado,40.8071,-105.5864,1840018743
Cheriton,Virginia,37.2919,-75.9678,1840006417
Cove City,North Carolina,35.189,-77.3206,1840016399
Gettysburg,Ohio,40.1156,-84.4964,1840012249
Trenton,Utah,41.9116,-111.9356,1840022379
Morrisville,Missouri,37.4766,-93.4293,1840009875
Lakewood Shores,Illinois,41.28,-88.1443,1840004819
Embarrass,Wisconsin,44.6684,-88.7037,1840000310
Huntley,Montana,45.8995,-108.3054,1840017390
Lake Mystic,Florida,30.3906,-84.9857,1840042858
Fort Johnson,New York,42.9591,-74.2381,1840004401
Langford,South Dakota,45.6024,-97.8303,1840002045
Tiger,Georgia,34.8458,-83.433,1840016508
Asbury,Missouri,37.2729,-94.6052,1840007632
Ellsinore,Missouri,36.9328,-90.7477,1840008786
Chaires,Florida,30.4421,-84.1269,1840028649
Windsor Heights,West Virginia,40.1913,-80.6649,1840005480
Etna Green,Indiana,41.2756,-86.0459,1840010276
Carbonado,Washington,47.0806,-122.0536,1840022307
Wausaukee,Wisconsin,45.378,-87.9553,1840003927
Clintonville,Pennsylvania,41.2016,-79.8748,1840003423
Ranburne,Alabama,33.5259,-85.339,1840017996
Rices Landing,Pennsylvania,39.9476,-79.9986,1840000721
Riegelwood,North Carolina,34.3444,-78.2198,1840025859
La Crosse,Virginia,36.7014,-78.0943,1840006540
Shishmaref,Alaska,66.2372,-166.1027,1840023498
Atlantic,North Carolina,34.8823,-76.344,1840025834
New Baltimore,New York,42.4489,-73.7941,1840153010
Colbert,Georgia,34.037,-83.2139,1840014725
Ronda,North Carolina,36.2217,-80.9431,1840017720
Smock,Pennsylvania,39.9997,-79.7774,1840026564
Jewett,Ohio,40.3681,-81.0031,1840012214
Tall Timbers,Maryland,38.1653,-76.5366,1840026746
Gibson,Tennessee,35.8743,-88.8437,1840016159
Gordonville,Pennsylvania,40.0211,-76.1366,1840034993
Ivanhoe,Minnesota,44.4655,-96.2508,1840007874
Conneaut Lake,Pennsylvania,41.6027,-80.3093,1840000554
Wheatland,Pennsylvania,41.1969,-80.4958,1840003446
Villa Heights,Virginia,36.6981,-79.8994,1840006559
Gallipolis Ferry,West Virginia,38.7745,-82.204,1840025641
Mecca,Indiana,39.7271,-87.3315,1840009523
Bayfield,Wisconsin,46.8142,-90.8228,1840003914
Kensington,Kansas,39.7667,-99.0329,1840008411
Ullin,Illinois,37.2776,-89.1752,1840013027
Tripp,South Dakota,43.2254,-97.9659,1840002858
Cass Lake,Minnesota,47.3792,-94.5993,1840006622
Jacksonville,Pennsylvania,40.5615,-79.2997,1840005352
Labish Village,Oregon,45.0191,-122.9736,1840034732
Prospect,Oregon,42.7526,-122.4757,1840025460
Savanna,Oklahoma,34.8356,-95.8355,1840022789
Verdunville,West Virginia,37.8532,-82.0603,1840025706
Malden,West Virginia,38.3008,-81.558,1840038268
Oxford Junction,Iowa,41.9838,-90.9544,1840009153
Ellerslie,Maryland,39.7169,-78.7747,1840024422
Napakiak,Alaska,60.6923,-161.9822,1840023361
Rothsay,Minnesota,46.4731,-96.2842,1840008854
Woodsdale,Ohio,39.4331,-84.4845,1840034091
Three Bridges,New Jersey,40.5205,-74.8002,1840081429
Bucoda,Washington,46.7968,-122.868,1840021143
Altona,Colorado,40.1254,-105.2924,1840028433
Ava,Illinois,37.8886,-89.4965,1840007561
Beacon,Iowa,41.2745,-92.6814,1840007113
Orason,Texas,26.0742,-97.4458,1840037101
Irvona,Pennsylvania,40.7737,-78.5501,1840003497
Mayesville,South Carolina,33.9849,-80.2044,1840016738
Miller,Ohio,38.5325,-82.3061,1840094852
Pinedale,New Mexico,35.6078,-108.4225,1840033600
Melrose,Oregon,43.2529,-123.4574,1840025420
Vernon,Michigan,42.9392,-84.033,1840011015
Wainwright,Alaska,70.638,-159.9713,1840023476
Fairfield,Washington,47.3848,-117.1748,1840021096
Kenvir,Kentucky,36.8532,-83.1539,1840026897
South Mills,North Carolina,36.4379,-76.3308,1840025766
Pueblo of Sandia Village,New Mexico,35.2536,-106.5706,1840033713
Hemingway,South Carolina,33.7534,-79.4462,1840015664
Cullom,Illinois,40.8784,-88.2699,1840011782
Amboy,Minnesota,43.888,-94.1584,1840006795
Buckholts,Texas,30.874,-97.1289,1840022160
Sacred Heart,Minnesota,44.7817,-95.3507,1840008954
Solomon,Arizona,32.8138,-109.629,1840022961
Bismarck,Illinois,40.2594,-87.6112,1840012176
Milner,Georgia,33.1176,-84.1931,1840014855
Fish Springs,Nevada,38.9536,-119.6511,1840039822
North Walpole,New Hampshire,43.1467,-72.4458,1840026181
Van Bibber Lake,Indiana,39.7291,-86.9297,1840026609
Pineview,Georgia,32.1084,-83.5029,1840017041
Cactus Forest,Arizona,32.9578,-111.317,1840022982
Petersburg,Tennessee,35.3173,-86.6407,1840016413
Avoca,Wisconsin,43.1906,-90.326,1840002954
Cochranville,Pennsylvania,39.8905,-75.9241,1840026541
Walnut Grove,Missouri,37.4113,-93.548,1840010869
Sunset Valley,Texas,30.2258,-97.8158,1840022179
Stacyville,Iowa,43.4392,-92.7841,1840009030
High Falls,New York,41.8255,-74.1201,1840004715
Wyndmere,North Dakota,46.2641,-97.1312,1840001948
Valparaiso,Nebraska,41.0798,-96.833,1840011638
Hecker,Illinois,38.3054,-89.9934,1840012895
Cedro,New Mexico,35.018,-106.3508,1840024970
Dayton,Pennsylvania,40.8812,-79.2411,1840000885
Naylor,Missouri,36.5744,-90.6055,1840008805
Firth,Idaho,43.3057,-112.1834,1840020051
Elma,Iowa,43.2457,-92.4387,1840007976
Odessa,New York,42.335,-76.7881,1840004584
Thompsonville,Illinois,37.9144,-88.7622,1840012957
Cement,Oklahoma,34.9363,-98.1362,1840022751
Cokeville,Wyoming,42.0679,-110.9609,1840022363
Cross Hill,South Carolina,34.3045,-81.9836,1840016593
Milstead,Georgia,33.6867,-83.9904,1840049246
Campbellsburg,Indiana,38.6514,-86.2613,1840009791
Avalon,Florida,30.5366,-87.101,1840043091
Atlanta,Michigan,45.0012,-84.1513,1840004026
Riley,Indiana,39.3898,-87.3003,1840010620
Bay Shore,Michigan,45.3609,-85.1115,1840025190
Dry Tavern,Pennsylvania,39.9399,-80.0095,1840026595
San Marine,Oregon,44.3533,-124.0904,1840098048
Gilman,Iowa,41.8789,-92.7881,1840008111
Chippewa Park,Ohio,40.516,-83.8875,1840034399
South Range,Michigan,47.0703,-88.644,1840013131
Snook,Texas,30.4907,-96.467,1840022170
Myrtle,Mississippi,34.5605,-89.1179,1840016618
Allenhurst,Georgia,31.7839,-81.6078,1840013846
Wheatley,Arkansas,34.9212,-91.1063,1840015494
Hatteras,North Carolina,35.2176,-75.6872,1840025783
Roeville,Florida,30.6836,-86.9927,1840025119
Arden,Delaware,39.8114,-75.4886,1840005585
Ephesus,Georgia,33.4069,-85.2568,1840013768
Cuyahoga Heights,Ohio,41.435,-81.6562,1840000598
Aguila,Arizona,33.9376,-113.1665,1840022918
Rudd,Iowa,43.1262,-92.9047,1840009062
Norwood,Colorado,38.129,-108.2919,1840022533
Fruitvale,Texas,32.6834,-95.8036,1840020736
East Alto Bonito,Texas,26.3023,-98.6358,1840040696
Parkers Settlement,Indiana,38.044,-87.7147,1840026782
Walsh,Colorado,37.386,-102.2801,1840022554
Brooten,Minnesota,45.5001,-95.1157,1840004017
Good Thunder,Minnesota,44.0068,-94.0705,1840007904
St. Ann Highlands,Colorado,39.9873,-105.4559,1840028527
Bishopville,Maryland,38.4413,-75.2092,1840026753
Binger,Oklahoma,35.3097,-98.343,1840020435
Perrysville,Indiana,40.0532,-87.436,1840010519
Iberia,Ohio,40.6747,-82.8403,1840026426
Stantonsburg,North Carolina,35.6053,-77.8198,1840016262
Lake Buckhorn,Ohio,40.4744,-81.9082,1840042992
Andersonville,Ohio,39.4338,-83.019,1840024466
White City,Kansas,38.7938,-96.7349,1840010751
Beaver Creek,Maryland,39.5816,-77.6514,1840024388
Marble,Minnesota,47.328,-93.294,1840007715
Barton,Maryland,39.5323,-79.0171,1840005623
Worden,Montana,45.9623,-108.1623,1840018495
Revloc,Pennsylvania,40.4914,-78.7637,1840026422
De Soto,Wisconsin,43.4283,-91.1963,1840002695
Turkey Creek,Arizona,33.8011,-109.9461,1840075498
Myrtle Springs,Texas,32.6151,-95.9329,1840025897
Brownton,Minnesota,44.7326,-94.3508,1840006754
Wheaton,Missouri,36.7616,-94.0569,1840010897
Rolla,Kansas,37.1179,-101.6318,1840009908
Fairchild,Wisconsin,44.6036,-90.9577,1840002293
Dansville,Michigan,42.5558,-84.303,1840011080
Delhi,Iowa,42.4303,-91.3307,1840006936
Lefors,Texas,35.4396,-100.804,1840022590
Startup,Washington,47.8673,-121.7501,1840018380
Leming,Texas,29.0683,-98.4722,1840022593
Lowell,Ohio,39.5293,-81.5068,1840012595
Marion,Utah,40.681,-111.2773,1840024185
Onalaska,Washington,46.5782,-122.7114,1840025264
Emmet,Arkansas,33.7227,-93.4658,1840013710
Greenwood,Nebraska,40.9614,-96.4433,1840011810
Arnoldsville,Georgia,33.9103,-83.218,1840013695
Port Washington,Ohio,40.3267,-81.5191,1840012089
Canistota,South Dakota,43.5978,-97.2926,1840002658
